NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
46,어니스트 씨프,마크 윌리엄스,,(주)올스타엔터테인먼트,(주)올스타엔터테인먼트,20210203,개봉영화,장편,미국,554,13609400,2278,13609400,2278,액션,15세이상관람가,일반영화
47,극장판 페이트/그랜드 오더 신성원탁영역 카멜롯 완더링; 아가트람,스에자와 케이,,(주)애니플러스,(주)애니플러스,20210225,개봉영화,장편,일본,91,21647420,2181,10425660,1009,애니메이션,15세이상관람가,일반영화
48,디 아더 사이드,"오스카르 멜란데르,토르드 다니엘손",,찬란,찬란,20210325,개봉영화,장편,기타,20,12659990,2112,6590590,1099,공포(호러),12세이상관람가,독립/예술영화
49,세자매,이승원,(주)영화사 업,,(주)리틀빅픽쳐스,20210127,개봉영화,장편,한국,569,13103690,2094,10304250,1655,드라마,15세이상관람가,독립/예술영화
50,아이카,,,(주)달빛공장,(주)디오시네마,20210325,개봉영화,장편,기타,38,18725440,2090,10155640,1105,드라마,12세이상관람가,독립/예술영화
51,더블패티,백승환,(주)백그림,,"케이티하이텔(주),판씨네마(주)",20210217,개봉영화,장편,한국,265,16607520,2043,14706180,1859,드라마,15세이상관람가,일반영화
52,북스마트,올리비아 와일드,,(주)콘텐츠판다,(주)콘텐츠판다,20210127,개봉영화,장편,미국,163,9758000,1951,9758000,1951,코미디,15세이상관람가,독립/예술영화
53,원초적 본능,폴 버호벤,,(유)조이앤시네마,(주)제이앤씨미디어그룹,20210318,개봉영화,장편,미국,32,12946000,1927,6591500,975,미스터리,청소년관람불가,일반영화
54,타오르는 여인의 초상,셀린 시아마,,그린나래미디어(주),"그린나래미디어(주),(주)홈초이스",20200116,개봉영화,장편,프랑스,120,13180000,1914,7568500,1103,드라마,15세이상관람가,독립/예술영화
55,반딧불이 딘딘과 용감한 곤충 탐험대,등위봉,,(주)영화사 진진,(주)씨네필운,20210325,개봉영화,장편,중국,99,16278070,1849,5960700,645,애니메이션,전체관람가,독립/예술영화
56,빛과 철,배종대,"원테이크필름,영화사 새삶",,찬란,20210218,개봉영화,장편,한국,161,13288610,1801,9600050,1295,드라마,12세이상관람가,독립/예술영화
57,조제,김종관,볼미디어(주),,워너브러더스 코리아(주),20201210,개봉영화,장편,한국,1179,8731000,1746,8731000,1746,멜로/로맨스,15세이상관람가,일반영화
58,포제서,브랜든 크로넨버그,,(유)조이앤시네마,(주)제이앤씨미디어그룹,20210311,개봉영화,장편,캐나다,80,15118280,1654,7443910,819,스릴러,청소년관람불가,일반영화
59,새해전야,홍지영,(주)수필름,,(주)에이스메이커무비웍스,20210210,개봉영화,장편,한국,906,10988270,1633,7256570,1215,멜로/로맨스,12세이상관람가,일반영화
60,리틀드래곤 코코넛2: 정글대탐험,안소니 파워,,(주)히스토리필름,(주)팝엔터테인먼트,20210224,개봉영화,장편,독일,147,13578930,1621,2079000,248,애니메이션,전체관람가,일반영화
61,해변의 에트랑제,오오하시 아키요,,컴퍼니 엘론 (주),(주)팝엔터테인먼트,20210218,개봉영화,장편,일본,92,15191750,1606,10476880,1072,애니메이션,15세이상관람가,독립/예술영화
62,헬렌: 내 영혼의 자화상,안티 조키넨,,(주)영화사 진진,(주)영화사 진진,20210225,개봉영화,장편,기타,40,12397150,1566,7612120,884,드라마,12세이상관람가,독립/예술영화
63,인천스텔라,백승기,꾸러기스튜디오,,(주)영화사 그램,20210325,개봉영화,장편,한국,50,9304870,1060,6627670,734,SF,12세이상관람가,독립/예술영화
64,멀리가지마라,박현용,"(주)파노라마이엔티,야경꾼",,(주)영화사오원,20210304,개봉영화,장편,한국,34,7687500,1046,4210000,549,코미디,15세이상관람가,독립/예술영화
65,"구라, 베토벤",봉수,(주)오씨네,,목영이엔엠,20210225,개봉영화,장편,한국,11,5767700,992,4054700,689,기타,15세이상관람가,독립/예술영화
66,시간의 끝에서 널 기다려,요정정,,주식회사 루믹스미디어,(주)디스테이션,20210217,개봉영화,장편,홍콩,111,5399200,932,4467700,825,드라마,12세이상관람가,독립/예술영화
67,신 테니스의 왕자 효테이 vs 릿카이 : 게임 오브 퓨처 전편,카와구치 케이이치로,,(주)얼리버드픽쳐스,(주)얼리버드픽쳐스,20210324,개봉영화,장편,일본,60,7083000,883,2907500,362,애니메이션,전체관람가,일반영화
68,나는 나를 해고하지 않는다,이태겸,"(주)홍시쥔,아트 윙",,(주)영화사 진진,20210128,개봉영화,장편,한국,313,4473500,831,4309000,802,드라마,12세이상관람가,독립/예술영화
69,밤빛,김무영,보이드 스페이스,,영화배급협동조합 씨네소파,20210304,개봉영화,장편,한국,31,6292110,772,3435910,375,드라마,전체관람가,독립/예술영화
70,더 터널,폴 외이,,주식회사 더쿱,예지림엔터테인먼트,20210304,개봉영화,장편,기타,36,7060550,768,2358670,263,액션,12세이상관람가,독립/예술영화
71,모추어리 컬렉션,,,(주)이놀미디어,(주)이놀미디어,20210121,개봉영화,장편,미국,115,3730000,746,3730000,746,판타지,청소년관람불가,독립/예술영화
72,117편의 러브레터,페트르 가르도스,,알토미디어(주),알토미디어(주),20210318,개봉영화,장편,헝가리,18,5362770,720,3406670,439,멜로/로맨스,15세이상관람가,독립/예술영화
73,아일로,,,(주)올스타엔터테인먼트,(주)에스와이코마드,20210318,개봉영화,장편,프랑스,25,5504370,655,3283770,360,다큐멘터리,전체관람가,독립/예술영화
74,신패왕화 : 예스마담,레이 우,,,라온아이(주),20210304,개봉영화,장편,홍콩,5,3100000,620,1400000,280,액션,15세이상관람가,독립/예술영화
75,레컨,,,,주식회사 풍경소리,20210227,개봉영화,장편,미국,20,4249800,606,2464800,351,전쟁,15세이상관람가,일반영화
76,극장판 바이올렛 에버가든,이시다테 타이치,,미라지엔터테인먼트,(주)라이크콘텐츠,20201112,개봉영화,장편,일본,131,4715950,484,4588950,472,애니메이션,전체관람가,독립/예술영화
77,주세페 베르디의 '레퀴엠',리카르도 샤이,,,일미디어,20210302,개봉영화,장편,이탈리아,11,11007050,472,6719050,238,공연,전체관람가,일반영화
78,드림빌더,,,주식회사 디에스이이디,(주)트리플픽쳐스,20210210,개봉영화,장편,기타,327,2593500,435,1898000,365,애니메이션,전체관람가,독립/예술영화
79,정브르의 동물일기,박동훈,(주)샌드박스네트워크,,CGV ICECON,20210224,개봉영화,장편,한국,51,2956500,429,777000,115,다큐멘터리,전체관람가,일반영화
80,특명: 스피드 레스큐,,,"(주)헤이데이필름컴퍼니,와이드 릴리즈(주)",와이드 릴리즈(주),20210329,개봉영화,장편,홍콩,21,2144000,427,1144000,227,액션,15세이상관람가,일반영화
81,턴: 더 스트릿,임석진,"(주)26컴퍼니,발키리픽처스",,(주)26컴퍼니,20210331,개봉영화,장편,한국,27,3226000,414,2838000,351,드라마,12세이상관람가,독립/예술영화
82,UFO 스케치,김진욱,스튜디오8,,(주)마노엔터테인먼트,20210304,개봉영화,장편,한국,10,2849500,404,1999000,264,다큐멘터리,전체관람가,독립/예술영화
83,디지몬 어드벤처 : 라스트 에볼루션 인연,타구치 토모히사,,(주)얼리버드픽쳐스,(주)얼리버드픽쳐스,20210217,개봉영화,장편,일본,70,4311500,396,2455000,217,애니메이션,12세이상관람가,일반영화
84,실종: 사라진 사람들,스타니슬라브 카프랄로브,,(유)조이앤시네마,(주)제이앤씨미디어그룹,20210318,개봉영화,장편,미국,30,3105180,348,616900,65,공포(호러),15세이상관람가,독립/예술영화
85,아홉수 로맨스,"이새별,신효진",스토리웨이브픽쳐스,,(주)스튜디오 보난자,20210224,개봉영화,장편,한국,24,3572640,342,2586640,245,멜로/로맨스,12세이상관람가,독립/예술영화
86,아이,김현탁,"(주)엠씨엠씨,(주)무비락",,롯데컬처웍스(주)롯데엔터테인먼트,20210210,개봉영화,장편,한국,504,3093900,334,1920700,196,드라마,15세이상관람가,일반영화
87,그리고 방행자,손원경,주식회사 블루필름웍스,,"주식회사 블루필름웍스,THE 픽쳐스",20210311,개봉영화,장편,한국,7,2856340,323,2622840,290,다큐멘터리,12세이상관람가,독립/예술영화
88,람보-특별판,테드 코체프,,(유)조이앤시네마,(주)제이앤씨미디어그룹,20210304,개봉영화,장편,미국,21,2467010,321,1455600,195,액션,15세이상관람가,일반영화
89,페어웰,룰루 왕,,오드,오드,20210204,개봉영화,장편,미국,162,2426200,321,1696000,196,가족,전체관람가,독립/예술영화
90,스푸트닉,,,(유)조이앤시네마,(주)제이앤씨미디어그룹,20210204,개봉영화,장편,러시아,83,2101000,301,0,0,SF,15세이상관람가,일반영화
91,유공자,박상훈,이닥픽쳐스,,M&M 인터내셔널,20210301,개봉영화,장편,한국,4,940000,287,629000,134,드라마,15세이상관람가,독립/예술영화
92,마리오네트,앨버트 반 스트리엔,,(주)이놀미디어,(주)이놀미디어,20210217,개봉영화,장편,네덜란드,138,2171400,230,1018800,102,미스터리,12세이상관람가,독립/예술영화
93,3개의 얼굴들,자파르 파나히,,,주식회사 플릭스코,20210304,개봉영화,장편,프랑스,5,1825900,227,1332400,159,드라마,15세이상관람가,독립/예술영화
94,내 여자의 맛,김창석,(주)로드하우스,,노바엔터테인먼트,20210311,개봉영화,장편,한국,20,1059000,210,500000,100,멜로/로맨스,청소년관람불가,일반영화
95,내 친구의 딸2,김창석,(주)로드하우스,,노바엔터테인먼트,20210304,개봉영화,장편,한국,20,1059000,210,500000,100,멜로/로맨스,청소년관람불가,일반영화
96,방황하는 네덜란드인,,,,(주)케빈앤컴퍼니,20210228,개봉영화,장편,독일,7,5053000,206,3863600,160,공연,12세이상관람가,일반영화
97,세상의 모든 디저트: 러브 사라,,,(주)티캐스트,(주)티캐스트,20210204,개봉영화,장편,영국,117,1427000,204,1275000,182,드라마,12세이상관람가,독립/예술영화
98,출동! 시크릿 보틀 수호대,정연준,(주)청담러닝,,씨제이포디플렉스 주식회사,20210324,개봉영화,단편,한국,10,1843500,196,956000,103,애니메이션,전체관람가,일반영화
99,스매시 앤 그랩: 보석강도단 핑크 팬더,하바나 마킹,,독포레스트,독포레스트,20210311,개봉영화,장편,영국,9,1474000,189,1078000,129,다큐멘터리,12세이상관람가,독립/예술영화
100,BBC프롬스: 그라치니테-틸라와 버밍엄 심포니,미르가 그라치니테-틸라,,,(주)케빈앤컴퍼니,20210302,개봉영화,장편,독일,11,5366000,180,3061000,101,공연,전체관람가,일반영화
101,몬스터 헌터,폴 W.S. 앤더슨,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,20210210,개봉영화,장편,미국,668,1560950,162,750600,72,액션,12세이상관람가,일반영화
102,시 읽는 시간,이수정,생의 한가운데,,(주)마노엔터테인먼트,20210325,개봉영화,장편,한국,15,1132900,155,697400,86,다큐멘터리,12세이상관람가,독립/예술영화
103,송가인 더 드라마,"이태슬,김성윤",포켓돌스튜디오,,(주)영화특별시에스엠씨,20210211,개봉영화,장편,한국,117,1160000,137,467000,43,공연,전체관람가,일반영화
104,땀샘터진 형수님,쇼텐 시로,,,(주)라온컴퍼니플러스,20210302,개봉영화,장편,일본,1,600000,120,600000,120,드라마,청소년관람불가,일반영화
105,극장판 기븐,야마구치 히카루,,(주)애니플러스,(주)애니플러스,20201126,개봉영화,장편,일본,103,1189010,116,1189010,116,애니메이션,15세이상관람가,일반영화
106,노가리,박민국,노가리필름,,(주)드림팩트엔터테인먼트,20210331,개봉영화,장편,한국,4,990000,115,955500,111,드라마,12세이상관람가,독립/예술영화
107,인싸,이수성,"비케이 시네윈,㈜리필름",,"(주)액티버스엔터테인먼트,예지림엔터테인먼트",20210304,개봉영화,장편,한국,10,1007700,109,495500,49,액션,12세이상관람가,일반영화
108,간이역,김정민,유한회사 간이역,,(주)드림팩트엔터테인먼트,20210218,개봉영화,장편,한국,48,761000,108,669000,64,드라마,12세이상관람가,일반영화
109,인투 더 미러,아이작 에즈반,,(주)히스토리필름,(주)팝엔터테인먼트,20210217,개봉영화,장편,캐나다,219,1014170,108,360500,42,SF,15세이상관람가,일반영화
110,킬러파티 (양수리 살인사건),김건,씨제이 씨지브이(CJ CGV)(주),,CGV ICECON,20210331,개봉영화,장편,한국,12,1560000,104,870000,58,공연,15세이상관람가,일반영화
111,살아남은 사람들,버르너바시 토트,,알토미디어(주),알토미디어(주),20210210,개봉영화,장편,헝가리,35,688500,103,281000,38,드라마,15세이상관람가,독립/예술영화
112,바바 야가: 숲의 악령,스브야토슬라브 포드가에브스키,,주식회사 풍경소리,주식회사 풍경소리,20210218,개봉영화,장편,러시아,5,400000,80,200000,40,공포(호러),15세이상관람가,독립/예술영화
113,라이브 하드,황욱,키치스필름,,(주)드림팩트엔터테인먼트,20210225,개봉영화,장편,한국,10,492000,72,244500,33,드라마,15세이상관람가,독립/예술영화
114,여사원:음란거래,윤준세,(주)영진크리에이티브,,(주)영진크리에이티브,20210326,개봉영화,장편,한국,20,166000,70,103000,52,멜로/로맨스,청소년관람불가,일반영화
115,겁탈당한 유부녀 무삭제판,,,,(주)라온컴퍼니플러스,20210315,개봉영화,장편,일본,1,300000,60,300000,60,멜로/로맨스,청소년관람불가,일반영화
116,계부의 욕정 무삭제판,사다오카 사다오,,,(주)라온컴퍼니플러스,20210322,개봉영화,장편,일본,1,300000,60,300000,60,멜로/로맨스,청소년관람불가,일반영화
117,관음증 남편 : 거유 아내 무삭제판,,,,(주)라온컴퍼니플러스,20210322,개봉영화,장편,일본,1,300000,60,300000,60,멜로/로맨스,청소년관람불가,일반영화
118,깨져버린 불륜,,,,(주)픽쳐레스크,20210318,개봉영화,장편,미국,1,300000,60,300000,60,멜로/로맨스,청소년관람불가,일반영화
119,나는신혼너는재혼,이상영,블루커뮤니케이션,,블루커뮤니케이션,20210301,개봉영화,장편,한국,1,300000,60,300000,60,드라마,청소년관람불가,일반영화
120,남편 같은 큰 아들 무삭제판,카즈마,,,(주)라온컴퍼니플러스,20210322,개봉영화,장편,일본,1,300000,60,300000,60,멜로/로맨스,청소년관람불가,일반영화
121,남편 친구 - 무삭제,윤경식,(주)픽쳐레스크,,(주)픽쳐레스크,20210318,개봉영화,장편,한국,1,300000,60,300000,60,성인물(에로),청소년관람불가,일반영화
122,남편보다 점장님 무삭제판,사다오카 사다오,,,(주)라온컴퍼니플러스,20210315,개봉영화,장편,일본,1,300000,60,300000,60,멜로/로맨스,청소년관람불가,일반영화
123,남편상사들2 무삭제판,나기라 겐조,,,(주)라온컴퍼니플러스,20210322,개봉영화,장편,일본,1,300000,60,300000,60,멜로/로맨스,청소년관람불가,일반영화
124,남편의 관음 : 낯선 남자들,칸바라 나오토,,,(주)라온컴퍼니플러스,20210302,개봉영화,장편,일본,1,300000,60,300000,60,드라마,청소년관람불가,일반영화
125,눈떠보니 제수씨 무삭제판,,,,(주)라온컴퍼니플러스,20210315,개봉영화,장편,일본,1,300000,60,300000,60,멜로/로맨스,청소년관람불가,일반영화
126,늑대소녀 야생소녀를 교육하다 무삭제판,에로핑,(주)라온컴퍼니플러스,,(주)가온콘텐츠,20210309,개봉영화,장편,한국,1,300000,60,300000,60,멜로/로맨스,청소년관람불가,일반영화
127,루시드 드림,,,,(주)라온컴퍼니플러스,20210302,개봉영화,장편,홍콩,1,300000,60,300000,60,판타지,15세이상관람가,일반영화
128,미소녀 파라다이스 베이글녀 마을 무삭제판,에로핑,(주)라온컴퍼니플러스,,(주)가온콘텐츠,20210309,개봉영화,장편,한국,1,300000,60,300000,60,멜로/로맨스,청소년관람불가,일반영화
129,상사의 아내2 무삭제판,료타,,,(주)라온컴퍼니플러스,20210322,개봉영화,장편,일본,1,300000,60,300000,60,멜로/로맨스,청소년관람불가,일반영화
130,섹스솔루션,김호,(주)디어프로덕션,,(주)디어프로덕션,20210309,개봉영화,장편,한국,1,300000,60,300000,60,드라마,청소년관람불가,일반영화
131,스와핑 만남어플,악셀 브라운,,,(주)픽쳐레스크,20210325,개봉영화,장편,미국,1,300000,60,300000,60,멜로/로맨스,청소년관람불가,일반영화
132,싸버린 택배기사 무삭제판,니쿠 미코토,,,(주)라온컴퍼니플러스,20210315,개봉영화,장편,일본,1,300000,60,300000,60,멜로/로맨스,청소년관람불가,일반영화
133,욕정의 며느리2 무삭제판,칸바라 나오토,,,(주)라온컴퍼니플러스,20210315,개봉영화,장편,일본,1,300000,60,300000,60,멜로/로맨스,청소년관람불가,일반영화
134,욕정해결사 무삭제판,나기라 겐조,,,(주)라온컴퍼니플러스,20210315,개봉영화,장편,일본,1,300000,60,300000,60,멜로/로맨스,청소년관람불가,일반영화
135,월간 주부생활,이충범,쇼플렉스,,쇼플렉스,20210302,개봉영화,장편,한국,1,300000,60,300000,60,멜로/로맨스,청소년관람불가,일반영화
136,육덕녀의 고객관리 무삭제판,나기라 겐조,,,(주)라온컴퍼니플러스,20210315,개봉영화,장편,일본,1,300000,60,300000,60,멜로/로맨스,청소년관람불가,일반영화
137,음란한 며느리,,,,(주)라온컴퍼니플러스,20210309,개봉영화,장편,일본,1,300000,60,300000,60,드라마,청소년관람불가,일반영화
138,장난감소녀 섹스어플 중독 무삭제판,노세기,(주)라온컴퍼니플러스,,(주)가온콘텐츠,20210309,개봉영화,장편,한국,1,300000,60,300000,60,멜로/로맨스,청소년관람불가,일반영화
139,팔려버린 아내 무삭제판,사다오카 사다오,,,(주)라온컴퍼니플러스,20210315,개봉영화,장편,일본,1,300000,60,300000,60,멜로/로맨스,청소년관람불가,일반영화
140,형수님 막내딸,에로핑,(주)가온콘텐츠,,(주)가온콘텐츠,20210330,개봉영화,장편,한국,1,300000,60,300000,60,멜로/로맨스,청소년관람불가,일반영화
141,형수사용설명서,이상영,블루커뮤니케이션,,블루커뮤니케이션,20210301,개봉영화,장편,한국,1,300000,60,300000,60,드라마,청소년관람불가,일반영화
142,흠뻑젖은 사모님 무삭제판,사다오카 사다오,,,(주)라온컴퍼니플러스,20210315,개봉영화,장편,일본,1,300000,60,300000,60,멜로/로맨스,청소년관람불가,일반영화
143,내언니전지현과 나,박윤진,,,호우주의보,20201203,개봉영화,장편,한국,36,575000,59,575000,59,다큐멘터리,12세이상관람가,독립/예술영화
144,오늘부터 우리는!!,후쿠다 유이치,,(주)미디어캐슬,(주)미디어캐슬,20210327,개봉영화,장편,일본,3,526300,49,515300,48,코미디,15세이상관람가,일반영화
145,엘프,우테 폰 뮌쇼폴,,(주)박수엔터테인먼트,(주)박수엔터테인먼트,20210210,개봉영화,장편,독일,228,240000,47,94000,18,애니메이션,전체관람가,일반영화
146,끝난 사람,,,,(주)미디어캐슬,20210317,개봉영화,장편,일본,3,328040,44,308040,42,코미디,12세이상관람가,독립/예술영화
147,용루각2: 신들의 밤,최상훈,"(주)그노스,꿀잼컴퍼니(주)",,(주)그노스,20210210,개봉영화,장편,한국,20,231000,40,70000,12,액션,15세이상관람가,일반영화
148,ARKO LIVE 뮤지컬 시데레우스,,(주)아이디어랩,,(주)아이디어랩,20210211,개봉영화,장편,한국,14,555000,37,555000,37,뮤지컬,전체관람가,일반영화
149,하드코어,야마시타 노부히로,,(주)미디어캐슬,(주)미디어캐슬,20210318,개봉영화,장편,일본,1,344500,36,344500,36,코미디,청소년관람불가,독립/예술영화
150,팬티하우스,김동해,케이엘 픽쳐스,,케이엘 픽쳐스,20210319,개봉영화,장편,한국,1,68000,34,68000,34,멜로/로맨스,청소년관람불가,일반영화
151,프로젝트 마스,,,(주)블루라벨픽쳐스,(주)블루라벨픽쳐스,20210318,개봉영화,장편,러시아,5,310000,32,140000,14,SF,12세이상관람가,독립/예술영화
152,관계의 가나다에 있는 우리는,이인의,굿인스토리,,(주)시네마달,20210128,개봉영화,장편,한국,39,237000,28,156000,18,드라마,전체관람가,독립/예술영화
153,센코롤 커넥트,,,(주)미디어캐슬,(주)미디어캐슬,20210327,개봉영화,장편,일본,3,308000,28,299000,27,애니메이션,12세이상관람가,일반영화
154,찬실이는 복도 많지,김초희,"(주)지이프로덕션,(주)사이드미러",,찬란,20200305,개봉영화,장편,한국,241,233000,26,233000,26,드라마,전체관람가,독립/예술영화
155,애인대행,윤준세,(주)영진크리에이티브,,(주)영진크리에이티브,20210326,개봉영화,장편,한국,20,76000,25,13000,7,멜로/로맨스,청소년관람불가,일반영화
156,동서의 손맛,최정자,주식회사 플릭스코,,주식회사 플릭스코,20210317,개봉영화,장편,한국,1,100000,20,100000,20,성인물(에로),청소년관람불가,일반영화
157,섹 마녀,윤준세,(주)영진크리에이티브,,(주)영진크리에이티브,20210319,개봉영화,장편,한국,20,66000,20,3000,2,멜로/로맨스,청소년관람불가,일반영화
158,큰놈 바이러스,한동호,주식회사 플릭스코,,주식회사 플릭스코,20210310,개봉영화,장편,한국,1,100000,20,100000,20,드라마,청소년관람불가,일반영화
159,힘 좋은 시아버지와 착한 며느리,송정규,(주)나우콘텐츠,,(주)나우콘텐츠,20210318,개봉영화,장편,한국,1,100000,20,0,0,멜로/로맨스,청소년관람불가,일반영화
160,일부다처제,윤준세,(주)영진크리에이티브,,(주)영진크리에이티브,20210312,개봉영화,장편,한국,19,65000,19,3000,2,멜로/로맨스,청소년관람불가,일반영화
161,라스트 특공대,빈센트 페라스,,(유)조이앤시네마,(주)제이앤씨미디어그룹,20210218,개봉영화,장편,브라질,5,18000,18,0,0,전쟁,15세이상관람가,독립/예술영화
162,비밀 키스: 슈퍼스타 전 여친,나카지마 토모코,,,(주)씨맥스커뮤니케이션즈,20210312,개봉영화,장편,일본,1,90000,18,0,0,드라마,청소년관람불가,일반영화
163,아내의 몸으로 생계유지,,,,(주)씨맥스커뮤니케이션즈,20210312,개봉영화,장편,일본,1,90000,18,0,0,드라마,청소년관람불가,일반영화
164,야쿠자의 딸: 벌컥벌컥 삼킨 물,나카지마 토모코,,,(주)씨맥스커뮤니케이션즈,20210326,개봉영화,장편,일본,1,90000,18,0,0,드라마,청소년관람불가,일반영화
165,귀여운 남자,김정욱,(주)드림팩트엔터테인먼트,,(주)드림팩트엔터테인먼트,20210114,개봉영화,장편,한국,41,14000,14,14000,14,코미디,15세이상관람가,독립/예술영화
166,남매의 여름밤,윤단비,오누필름,,그린나래미디어(주),20200820,개봉영화,장편,한국,133,105000,12,105000,12,드라마,전체관람가,독립/예술영화
167,로그시티,올리비에르 마샬,,(주)올스타엔터테인먼트,(주)올스타엔터테인먼트,20210211,개봉영화,장편,프랑스,10,66000,11,0,0,범죄,청소년관람불가,일반영화
168,로스트 걸 & 러브호텔,,,,위드 라이언 픽쳐스,20210324,개봉영화,장편,미국,5,65000,11,0,0,드라마,청소년관람불가,독립/예술영화
169,폴리스,앤 폰테인,,(주)퍼스트런,(주)퍼스트런,20210210,개봉영화,장편,프랑스,10,71940,9,0,0,드라마,15세이상관람가,일반영화
170,미드나잇 버스,,,(주)미디어캐슬,(주)라이크콘텐츠,20210204,개봉영화,장편,일본,26,64000,8,0,0,드라마,12세이상관람가,독립/예술영화
171,겨울밤에,장우진,봄내필름,,㈜인디스토리,20201210,개봉영화,장편,한국,49,51000,7,27000,3,드라마,12세이상관람가,독립/예술영화
172,극장판 바다 탐험대 옥토넛 : 대산호초 보호작전,,,(주)얼리버드픽쳐스,와이드 릴리즈(주),20201112,개봉영화,장편,영국,187,53000,7,0,0,애니메이션,전체관람가,독립/예술영화
173,"오늘, 우리 2","양재준,이나연,이준섭,여장천",필름다빈,,필름다빈,20210121,개봉영화,장편,한국,14,45000,7,0,0,드라마,12세이상관람가,독립/예술영화
174,제이티 르로이,,,(주)스톰픽쳐스코리아,(주)영화사 빅,20210121,개봉영화,장편,미국,93,30000,6,30000,6,드라마,15세이상관람가,독립/예술영화
175,호프,마리아 소달,,(주)이놀미디어,(주)이놀미디어,20201217,개봉영화,장편,기타,171,54000,6,54000,6,드라마,12세이상관람가,독립/예술영화
176,더 킹: 독립 전쟁,미할 로사,,(주)액티버스엔터테인먼트,(주)액티버스엔터테인먼트,20210318,개봉영화,장편,폴란드,5,6000,5,2000,1,전쟁,15세이상관람가,독립/예술영화
177,스트레스 제로,이대희,"(주)이대희 애니메이션스튜디오,(주)302플래닛",,(주)트리플픽쳐스,20210203,개봉영화,장편,한국,156,49000,5,42000,4,애니메이션,전체관람가,독립/예술영화
178,운디네,크리스티안 펫졸드,,M&M 인터내셔널,M&M 인터내셔널,20201224,개봉영화,장편,독일,42,35000,5,35000,5,드라마,12세이상관람가,독립/예술영화
179,음악,,,,(주)미디어캐슬,20210116,개봉영화,장편,일본,1,42000,5,0,0,애니메이션,12세이상관람가,독립/예술영화
180,이웃집 BJ,양호열,케이제이픽처스,,케이제이픽처스,20210312,개봉영화,장편,한국,5,5000,5,1000,1,성인물(에로),청소년관람불가,일반영화
181,자가격리파트너 윤아,양호열,케이제이픽처스,,케이제이픽처스,20210312,개봉영화,장편,한국,5,5000,5,1000,1,성인물(에로),청소년관람불가,일반영화
182,럭키 몬스터,봉준영,한국영화아카데미,,(주)영화사 그램,20201203,개봉영화,장편,한국,101,19000,3,0,0,드라마,청소년관람불가,독립/예술영화
183,퍼스트 러브,미이케 다카시,,"(주)도키엔터테인먼트,와이드 릴리즈(주)",와이드 릴리즈(주),20201217,개봉영화,장편,일본,79,27000,3,27000,3,범죄,청소년관람불가,독립/예술영화
184,블라인드,타마르 반 덴 도프,,"주식회사 컨텐츠썬,와이드 릴리즈(주)",주식회사 컨텐츠썬,20210114,개봉영화,장편,네덜란드,239,11000,2,0,0,드라마,15세이상관람가,일반영화
185,아이 엠 우먼,문은주,,"주식회사 풍경소리,(주)팝엔터테인먼트",(주)팝엔터테인먼트,20210114,개봉영화,장편,호주,494,16000,2,16000,2,드라마,15세이상관람가,독립/예술영화
186,파힘,피에르 프랑소와 마틴 라발,,그린나래미디어(주),(주)디스테이션,20210121,개봉영화,장편,프랑스,165,20000,2,20000,2,드라마,전체관람가,독립/예술영화
187,가슴 큰 친구 여친,한대위,(주)영화사가을,,(주)영화사가을,20210308,개봉영화,장편,한국,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
188,"가슴이 풍만한 그녀, 3번의 정사",,,,(주)빅콘미디어,20210302,개봉영화,장편,일본,1,6000,1,0,0,성인물(에로),청소년관람불가,일반영화
189,거유 와이프:남편 대신 상사와,버드맨 텟페이,,,(주)영진크리에이티브,20210324,개봉영화,장편,일본,1,6000,1,0,0,멜로/로맨스,청소년관람불가,일반영화
